OGS	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.845.057	6	20	0	0	0	0	0	0	0	0	0	0	0	0
sim.846.057	18	4	32	9	12	12	15	6	8	0	0	0	0	0
sim.847.057	0	0	0	0	0	0	0	0	0	2	0	32	37	60
sim.848.057	0	0	0	0	0	0	0	0	0	12	1	0	0	0
sim.849.057	0	0	0	0	0	0	0	0	0	0	0	13	17	17
sim.85.057	7	4	7	4	1	3	4	10	4	0	0	0	0	0
sim.850.057	38	29	3	7	16	21	24	26	19	25	26	0	0	0
sim.851.057	10	8	14	7	0	1	0	5	4	0	0	0	0	0
sim.852.057	0	0	17	18	15	17	12	13	4	0	0	0	0	0
sim.853.057	0	0	0	0	0	0	0	0	0	5	13	0	0	0
sim.854.057	0	7	0	0	0	0	0	0	0	0	0	0	0	0
sim.855.057	18	6	3	5	4	6	10	6	8	0	0	0	0	0
sim.856.057	8	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.857.057	0	0	0	0	0	0	0	0	0	50	33	0	11	6
sim.858.057	0	0	0	0	0	0	0	0	0	5	59	2	0	0
sim.859.057	0	0	10	3	0	0	0	4	4	0	0	0	0	0
sim.86.057	28	21	36	51	27	29	56	68	24	0	0	0	0	0
sim.860.057	39	38	9	16	9	11	7	14	6	0	0	0	0	0
sim.861.057	0	4	0	0	0	0	0	0	0	0	0	0	0	0
sim.862.057	0	8	18	5	17	17	6	13	9	0	0	0	0	0
sim.863.057	38	16	26	7	5	10	14	24	24	0	0	0	0	0
sim.864.057	13	14	64	84	74	70	52	31	50	0	0	0	0	0
sim.865.057	0	0	0	0	0	0	0	0	0	19	5	8	2	1
sim.866.057	7	7	0	0	0	1	6	0	6	0	0	0	0	0
sim.867.057	0	0	0	0	0	0	0	0	0	16	15	3	8	10
sim.868.057	0	0	2	0	0	0	0	10	4	0	0	0	0	0
sim.869.057	0	0	0	0	0	0	0	0	0	15	24	19	21	16
sim.87.057	0	3	34	16	11	18	28	38	34	0	0	0	0	0
sim.870.057	0	0	0	0	0	0	0	0	0	1	4	21	40	17
sim.871.057	0	0	0	0	0	0	0	0	0	11	23	0	0	0
sim.872.057	5	17	21	22	10	8	21	24	36	0	0	0	0	0
sim.873.057	0	0	0	0	0	0	0	0	0	8	44	3	28	26
sim.874.057	0	0	0	0	0	0	0	0	0	30	26	11	4	2
sim.875.057	24	11	20	11	9	15	6	5	10	0	0	0	0	0
sim.876.057	0	0	0	0	0	0	0	0	0	9	16	32	0	0
sim.877.057	0	0	0	0	0	0	0	0	0	0	0	21	0	0
sim.878.057	0	0	0	0	0	0	0	0	0	0	27	22	24	21
sim.879.057	0	0	0	0	0	0	0	0	0	6	0	18	1	8
sim.88.057	0	0	0	0	0	0	0	0	0	0	11	4	0	5
sim.880.057	2	2	0	9	5	3	9	2	4	0	0	0	0	0
sim.881.057	14	7	27	7	6	3	10	0	0	0	0	0	0	0
sim.882.057	8	1	14	6	0	3	5	0	1	22	30	17	30	19
sim.883.057	0	0	0	0	0	0	0	0	0	37	83	11	38	27
sim.884.057	0	0	0	0	0	0	0	0	0	6	22	2	15	30
sim.885.057	0	0	0	0	0	0	0	0	0	9	21	12	2	5
sim.886.057	0	0	0	0	0	0	0	0	0	54	7	0	3	1
sim.887.057	0	0	0	0	0	0	0	0	0	27	6	1	13	14
sim.888.057	0	0	0	0	0	0	0	0	0	0	0	10	24	1
sim.889.057	0	0	8	0	7	1	0	0	0	0	0	0	0	0
sim.89.057	0	0	0	0	0	0	0	0	0	30	11	24	32	24
sim.890.057	0	0	5	0	8	12	2	4	0	0	0	0	0	0
sim.891.057	0	20	3	0	0	0	0	0	0	0	0	0	0	0
sim.892.057	0	0	0	0	0	0	0	0	0	2	9	0	0	4
sim.893.057	0	0	0	0	0	0	0	0	0	0	4	22	23	23
sim.894.057	0	0	0	0	0	0	0	0	0	7	0	0	0	0
sim.895.057	32	11	15	10	8	16	21	22	15	0	0	0	0	0
sim.896.057	0	0	0	0	0	0	0	0	0	18	8	4	6	12
sim.897.057	0	0	0	0	0	0	0	0	0	0	0	32	9	17
sim.898.057	0	0	0	0	0	0	0	0	0	16	3	5	7	4
sim.899.057	0	0	3	0	5	3	4	0	0	0	0	0	0	0
sim.9.057	17	30	13	18	7	22	11	13	27	0	0	0	0	0
sim.90.057	18	17	1	15	11	3	21	12	11	0	0	0	0	0
sim.900.057	10	30	32	6	34	33	14	44	41	0	0	0	0	0
sim.901.057	21	16	10	30	17	16	28	24	36	0	0	0	0	0
sim.902.057	6	17	26	10	17	15	13	37	30	0	0	0	0	0
sim.903.057	0	0	0	0	0	0	0	0	0	9	11	1	13	26
sim.904.057	0	0	0	0	0	0	0	0	0	15	5	33	13	32
sim.905.057	0	0	0	0	0	0	0	0	0	0	0	14	0	11
sim.906.057	0	0	0	0	0	0	0	0	0	12	6	0	0	0
sim.907.057	0	0	0	0	0	0	0	0	0	4	0	0	0	0
sim.908.057	0	0	0	0	0	0	0	0	0	0	0	11	34	31
sim.909.057	0	0	0	0	0	0	0	0	0	5	8	10	23	27
sim.91.057	32	14	0	0	10	13	4	37	23	0	0	0	0	0
sim.910.057	0	0	0	0	0	0	0	0	0	0	33	0	0	1
sim.911.057	0	0	0	0	0	0	0	0	0	82	57	22	0	0
sim.912.057	0	0	0	0	0	0	0	0	0	0	0	12	1	7
sim.913.057	52	70	0	13	5	1	27	17	17	0	0	0	0	0
sim.914.057	0	0	0	0	0	0	0	0	0	0	0	11	8	9
sim.915.057	0	0	0	0	0	0	0	0	0	3	20	61	90	24
sim.916.057	0	0	0	0	0	0	0	0	0	31	20	0	5	4
sim.917.057	0	0	0	0	0	0	0	0	0	5	25	0	0	0
sim.918.057	0	0	0	0	0	0	0	0	0	30	0	0	0	0
sim.919.057	0	0	14	1	26	24	7	0	0	0	0	0	0	0
sim.92.057	36	29	13	15	0	0	4	8	14	0	0	0	0	0
sim.920.057	9	4	18	0	3	4	23	20	6	0	0	4	4	5
sim.921.057	0	0	0	0	0	0	0	0	0	9	16	0	0	0
sim.922.057	19	17	33	5	0	1	1	10	18	0	0	0	0	0
sim.923.057	14	4	9	57	77	58	19	36	22	0	0	0	0	0
sim.924.057	0	0	0	0	0	0	0	0	0	0	9	0	0	3
sim.925.057	2	5	0	0	0	0	0	4	8	0	0	0	0	0
sim.926.057	30	24	30	5	11	28	16	21	20	0	0	0	0	0
sim.927.057	0	0	0	0	0	0	0	0	0	22	2	0	0	0
sim.928.057	0	0	0	0	0	0	0	0	0	22	4	1	0	0
sim.929.057	0	0	0	0	0	0	0	0	0	0	0	1	9	10
sim.93.057	1	0	5	11	11	14	13	0	0	0	0	0	0	0
sim.930.057	0	0	0	0	0	0	0	0	0	55	21	68	47	13
sim.931.057	13	5	0	0	0	0	0	0	0	0	0	0	0	0
sim.932.057	0	0	0	0	0	0	0	0	0	27	37	0	5	21
sim.933.057	10	14	10	18	20	18	9	22	32	0	0	0	0	0
sim.934.057	0	0	0	0	0	0	0	0	0	6	0	0	0	0
sim.935.057	39	4	0	0	0	0	0	0	0	0	0	0	1	0
sim.936.057	0	0	0	0	0	0	0	0	0	0	11	10	0	0
sim.937.057	54	26	5	0	8	7	10	22	8	0	0	0	0	0
sim.938.057	24	27	24	9	9	10	7	11	33	0	0	0	0	0
sim.939.057	8	8	16	9	15	3	23	5	11	0	0	0	0	0
sim.94.057	0	0	6	14	1	1	4	2	4	2	7	0	0	0
sim.940.057	0	0	0	0	0	0	0	0	0	17	38	28	48	64
sim.941.057	0	0	0	0	0	0	0	0	0	6	3	1	5	6
sim.942.057	3	7	0	0	0	0	0	0	0	0	0	0	0	0
sim.943.057	0	0	0	14	8	3	9	2	3	0	0	0	0	0
sim.944.057	0	0	0	0	0	0	1	4	1	0	0	0	0	0
sim.945.057	31	25	7	3	11	8	3	5	4	0	0	0	0	0
sim.946.057	0	0	0	0	0	0	0	0	0	30	26	21	21	16
sim.947.057	0	0	10	2	3	5	1	6	15	0	0	0	0	0
sim.948.057	0	0	5	5	14	11	7	25	23	0	0	0	0	0
sim.949.057	0	0	0	0	0	0	0	0	0	0	3	1	22	11
sim.95.057	8	7	0	0	0	0	0	0	0	0	0	0	5	0
sim.950.057	13	10	5	1	0	0	1	3	3	0	0	0	0	0
sim.951.057	2	0	8	6	15	14	6	0	0	0	0	0	0	0
sim.952.057	34	39	19	5	11	3	14	0	7	0	0	0	0	0
sim.953.057	0	0	0	0	0	0	0	0	0	0	0	2	4	22
sim.954.057	0	0	0	0	0	0	0	0	0	0	0	0	2	4
sim.955.057	0	0	0	0	0	0	0	0	0	18	24	6	30	24
sim.956.057	0	0	0	0	0	0	0	0	0	2	12	0	0	0
sim.957.057	0	0	0	0	0	0	0	0	0	34	20	10	0	0
sim.958.057	3	5	0	0	0	0	0	9	12	0	0	0	0	0
sim.959.057	36	70	24	31	14	5	17	22	34	0	0	0	0	0
sim.96.057	0	0	19	7	9	6	5	1	6	0	12	6	6	5
sim.960.057	11	26	0	0	0	0	0	0	0	0	0	0	0	0
sim.961.057	47	11	26	8	11	20	11	17	14	0	0	0	0	0
sim.962.057	7	9	6	10	6	10	18	10	19	0	0	0	0	0
sim.963.057	0	0	0	0	0	0	0	0	0	24	11	8	7	15
sim.964.057	0	0	0	0	0	0	0	0	0	6	10	0	13	3
sim.965.057	0	0	0	0	0	0	0	3	7	0	0	0	0	0
sim.966.057	0	1	44	46	18	36	16	25	12	0	0	0	0	0
sim.967.057	0	0	0	0	0	0	0	0	0	9	18	11	2	1
sim.968.057	0	0	0	0	0	0	0	0	0	28	21	16	4	9
sim.969.057	0	0	0	0	0	0	0	0	0	50	30	0	1	0
sim.97.057	0	0	0	0	0	0	0	0	0	0	0	21	13	8
sim.970.057	3	9	20	6	0	10	3	27	3	0	0	0	0	0
sim.971.057	0	0	0	0	0	0	0	0	0	17	7	0	0	0
sim.972.057	0	0	0	0	0	0	0	0	0	0	0	5	31	21
sim.973.057	0	0	0	0	0	0	0	0	0	28	45	18	27	28
sim.974.057	0	0	0	0	0	0	0	0	0	18	14	14	2	15
sim.975.057	0	0	0	0	0	0	0	0	0	37	5	22	4	4
sim.976.057	17	15	30	59	22	17	31	10	7	0	0	0	0	0
sim.977.057	0	0	0	0	0	0	0	0	0	8	3	0	0	0
sim.978.057	0	0	0	0	0	0	0	0	0	15	49	9	24	7
sim.979.057	0	0	0	0	0	0	0	0	0	5	0	9	0	8
sim.98.057	0	0	0	0	0	0	0	0	4	0	0	0	0	0
sim.980.057	31	50	11	20	10	12	14	11	8	0	0	0	0	0
sim.981.057	9	19	48	18	10	13	2	41	67	2	0	0	0	0
sim.982.057	0	12	0	5	6	10	5	7	9	0	0	0	0	0
sim.983.057	31	14	18	15	6	9	9	14	12	0	0	0	0	0
sim.984.057	1	11	27	14	5	8	17	2	2	0	0	0	0	0
sim.985.057	33	32	3	19	17	12	14	1	0	0	0	0	0	0
sim.986.057	3	2	7	3	10	4	3	6	15	0	0	0	0	0
sim.987.057	0	0	0	0	0	0	0	0	0	0	0	4	13	5
sim.988.057	0	0	0	0	0	0	0	0	0	97	40	8	18	16
sim.989.057	0	0	6	14	3	4	5	0	1	0	0	0	0	0
sim.99.057	0	0	0	0	0	0	0	0	0	37	25	16	15	19
sim.990.057	0	0	0	0	0	0	0	0	0	0	4	25	8	4
sim.991.057	7	22	9	23	17	7	11	4	5	0	0	25	49	24
sim.992.057	0	0	0	0	0	0	0	0	0	3	7	0	12	2
sim.993.057	5	4	0	0	0	0	0	0	0	0	0	0	0	0
sim.994.057	23	8	52	37	53	51	25	39	35	0	0	0	0	0
sim.995.057	20	37	7	13	15	20	5	7	3	0	0	0	0	0
sim.996.057	0	3	5	5	34	28	15	0	6	0	0	0	0	0
sim.997.057	7	17	17	4	10	23	7	6	4	0	0	0	0	0
sim.998.057	0	4	18	26	30	32	23	4	5	0	0	0	0	0
sim.999.057	2	8	9	5	20	21	16	0	9	0	0	0	0	0
sim.0.114	61	19	185	141	198	202	138	116	159	0	0	0	0	0
sim.1.114	0	0	7	25	26	27	42	1	13	0	0	0	0	0
sim.10.114	0	0	0	0	0	0	0	0	0	157	97	51	38	23
sim.100.114	11	53	25	45	44	24	32	52	41	0	0	0	0	0
sim.101.114	112	101	59	60	24	54	43	71	40	0	0	0	0	0
sim.102.114	7	1	49	26	62	62	7	49	2	0	0	0	0	0
sim.103.114	0	0	0	0	0	0	0	0	0	0	0	10	11	3
sim.104.114	0	0	0	0	0	0	0	0	0	76	31	0	8	6
sim.105.114	2	45	41	38	48	51	91	15	31	0	0	0	0	0
sim.106.114	0	0	0	0	0	0	0	0	0	0	0	7	6	0
sim.107.114	10	1	20	21	0	0	0	3	3	0	0	0	0	0
sim.108.114	0	0	0	0	0	0	0	0	0	0	0	19	3	3
sim.109.114	0	0	0	0	0	0	0	0	0	0	0	0	28	0
sim.11.114	36	27	29	13	64	41	42	76	67	0	0	0	0	0
sim.110.114	95	126	104	130	88	123	72	76	90	0	0	0	0	0
sim.111.114	0	0	4	0	0	0	0	40	37	0	0	0	0	0
sim.112.114	0	0	0	0	0	0	0	0	0	53	30	1	7	6
sim.113.114	0	0	0	0	0	0	0	0	0	0	0	31	24	27
sim.114.114	11	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.115.114	0	0	0	0	0	0	0	0	0	122	65	20	6	0
sim.116.114	26	80	19	26	10	24	3	6	9	0	0	0	0	0
sim.117.114	73	64	140	89	88	98	115	93	31	0	0	0	0	0
sim.118.114	0	0	0	0	0	0	0	0	0	0	0	88	65	56
sim.119.114	0	0	0	0	0	0	0	0	0	1	23	20	11	5
sim.12.114	36	0	37	11	29	33	34	34	42	0	0	0	0	0
sim.120.114	50	5	0	29	35	51	34	22	18	0	0	0	0	0
sim.121.114	0	0	0	0	0	0	0	0	0	19	0	0	0	0
sim.122.114	1	0	0	21	3	0	1	25	14	0	0	0	0	0
sim.123.114	0	2	34	20	14	14	10	66	97	0	0	0	0	0
sim.124.114	0	0	0	0	0	0	0	0	0	25	4	7	4	4
sim.125.114	0	13	36	13	45	46	38	37	42	0	0	0	0	0
sim.126.114	0	0	0	0	0	0	0	0	0	5	27	31	0	0
sim.127.114	0	0	0	0	0	0	0	0	0	4	15	22	0	0
sim.128.114	0	0	0	0	0	0	0	0	0	21	35	0	0	0
sim.129.114	128	44	48	78	48	37	56	50	49	0	0	0	0	0
sim.13.114	0	0	1	0	4	16	12	0	0	0	0	0	0	0
sim.130.114	8	20	33	0	6	8	4	47	10	0	0	0	0	0
sim.131.114	0	0	0	0	0	0	0	0	0	0	0	13	0	0
sim.132.114	0	0	3	11	0	2	6	0	0	0	0	0	0	0
sim.133.114	0	0	0	0	0	0	0	0	0	12	0	55	22	26
sim.134.114	28	30	15	45	67	66	25	12	37	0	0	0	0	0
sim.135.114	0	0	0	0	0	0	0	0	0	14	27	0	0	0
sim.136.114	0	0	0	0	0	0	0	0	0	73	49	88	94	33
sim.137.114	0	0	0	0	0	0	0	0	0	0	0	66	83	43
sim.138.114	0	0	0	0	0	0	0	0	0	4	0	6	0	0
sim.139.114	0	0	0	0	0	0	0	0	0	27	46	32	28	29
sim.14.114	0	0	0	0	0	0	0	0	0	18	35	23	8	18
sim.140.114	0	0	0	0	0	0	0	0	0	123	148	16	16	34
sim.141.114	0	0	0	0	0	0	0	0	0	25	0	0	1	24
sim.142.114	35	10	2	41	12	11	17	32	14	0	0	0	0	0
sim.143.114	35	22	11	22	57	40	46	8	26	0	0	0	0	0
sim.144.114	0	0	0	0	0	0	0	0	0	13	27	47	34	43
sim.145.114	2	14	14	13	18	5	6	0	10	0	0	0	0	0
sim.146.114	0	0	0	0	0	0	0	0	0	18	5	12	18	23
sim.147.114	0	0	0	0	0	0	0	0	0	24	7	13	0	0
sim.148.114	0	0	0	0	0	0	0	0	0	18	64	8	2	1
sim.149.114	0	0	0	0	0	0	0	0	0	14	0	4	10	66
sim.15.114	0	0	21	4	8	31	6	15	0	0	0	0	0	0
sim.150.114	35	20	17	33	39	57	48	3	6	0	0	0	0	0
sim.151.114	0	0	0	0	0	0	0	0	0	53	63	62	24	11
sim.152.114	0	0	0	0	0	0	0	0	0	84	60	18	28	20
sim.153.114	0	0	0	0	0	0	0	0	0	6	6	71	35	59
sim.154.114	3	28	28	24	26	32	8	11	1	0	0	0	0	0
sim.155.114	0	0	0	0	0	0	0	0	0	29	0	35	26	42
sim.156.114	44	88	70	74	69	107	22	93	79	0	0	0	0	0
sim.157.114	11	11	15	45	10	8	28	47	34	0	0	0	0	0
sim.158.114	6	16	6	5	26	11	16	56	51	0	0	0	0	0
sim.159.114	0	0	0	0	0	0	0	0	0	42	21	7	1	16
sim.16.114	0	0	0	0	0	0	0	0	0	0	0	3	8	16
sim.160.114	0	0	0	0	0	0	0	0	0	14	16	0	0	0
sim.161.114	0	0	0	0	0	0	0	0	0	0	0	49	50	39
sim.162.114	0	0	0	0	0	0	0	0	0	0	0	31	44	65
sim.163.114	0	0	0	0	0	0	0	0	0	51	5	0	0	0
sim.164.114	79	106	25	25	83	86	30	68	48	0	0	6	20	9
sim.165.114	0	0	0	0	0	0	0	0	0	5	20	0	0	0
sim.166.114	0	0	0	0	0	0	0	0	0	0	1	9	1	13
sim.167.114	3	10	30	36	24	14	19	12	12	4	17	6	0	0
sim.168.114	0	0	0	0	0	0	0	0	0	42	12	0	0	0
sim.169.114	38	29	0	4	0	0	1	0	1	0	0	0	0	0
sim.17.114	25	21	0	8	7	16	15	29	11	0	0	0	0	0
sim.170.114	30	41	5	19	31	52	22	19	1	0	0	0	0	0
sim.171.114	30	23	125	112	42	87	17	135	98	0	0	0	0	0
sim.172.114	0	0	0	0	0	0	0	0	0	11	39	92	23	12
sim.173.114	0	0	0	0	0	0	0	0	0	0	0	15	0	0
sim.174.114	22	68	16	43	26	34	35	21	11	0	0	0	0	0
sim.175.114	0	0	0	0	0	0	0	0	0	19	5	9	27	25
sim.176.114	60	10	33	100	28	30	31	17	8	0	0	0	0	0
sim.177.114	0	0	0	0	0	0	0	0	0	40	2	129	82	100
sim.178.114	0	0	0	0	0	0	0	0	0	21	20	0	0	0
sim.179.114	0	0	0	0	0	0	0	0	0	0	0	39	7	29
sim.18.114	1	6	10	32	9	6	20	45	30	0	0	0	0	0
sim.180.114	88	127	30	0	9	6	10	7	8	0	0	0	0	0
sim.181.114	0	0	0	0	0	0	0	0	0	1	16	0	0	0
sim.182.114	0	2	0	0	0	0	0	0	0	67	35	0	0	0
sim.183.114	0	12	9	0	0	1	14	4	21	0	0	0	0	0
sim.184.114	0	0	0	4	24	38	42	9	3	0	0	0	0	0
sim.185.114	0	0	0	0	0	0	0	0	0	12	71	92	90	56
sim.186.114	0	0	0	0	0	0	0	0	0	9	29	82	118	68
sim.187.114	0	0	0	0	0	0	0	0	0	9	12	0	0	0
sim.188.114	0	0	0	0	0	0	0	0	0	110	107	18	7	6
sim.189.114	0	0	0	0	0	0	0	0	0	72	51	68	41	28
sim.19.114	10	17	8	37	14	21	17	80	70	0	0	0	0	0
sim.190.114	0	0	0	0	0	0	0	0	0	50	78	15	66	107
sim.191.114	0	0	0	0	0	0	0	0	0	5	17	8	5	5
sim.192.114	0	0	0	0	0	0	0	0	0	8	12	11	9	3
sim.193.114	0	0	0	0	0	0	0	0	0	51	23	52	73	19
sim.194.114	0	0	0	0	0	0	0	0	0	75	38	32	31	27
sim.195.114	22	36	200	87	46	42	71	110	68	0	0	0	0	0
sim.196.114	0	0	0	0	0	0	0	0	0	4	0	0	0	0
sim.197.114	0	0	0	1	0	2	1	5	1	0	0	0	0	0
sim.198.114	0	0	0	0	0	0	0	0	0	89	65	19	0	0
sim.199.114	1	0	43	38	58	43	94	30	11	0	0	0	0	0
sim.2.114	0	0	0	0	0	0	0	0	0	0	0	25	3	20
sim.20.114	6	28	0	0	17	17	17	0	2	0	0	0	0	0
sim.200.114	81	29	13	1	0	0	0	4	22	0	0	0	0	0
sim.201.114	0	0	0	0	0	0	0	0	0	0	18	0	0	0
sim.202.114	17	68	51	34	169	134	138	30	26	0	0	0	0	0
sim.203.114	160	89	34	3	19	12	11	21	30	0	0	0	0	0
sim.204.114	0	0	0	0	0	0	0	0	0	16	7	0	0	0
sim.205.114	0	0	0	0	0	0	0	0	0	62	52	24	15	5
sim.206.114	10	0	1	1	3	6	8	0	3	0	0	13	12	31
sim.207.114	0	0	0	0	0	0	0	0	0	0	1	10	24	54
sim.208.114	0	0	0	0	0	0	0	0	0	2	59	22	0	0
sim.209.114	0	0	0	0	0	0	0	0	0	0	4	0	0	0
sim.21.114	0	0	0	0	0	0	0	0	0	0	0	56	57	11
sim.210.114	10	14	7	16	5	1	0	14	6	0	0	0	0	0
sim.211.114	0	0	0	0	0	0	0	0	0	0	50	18	35	16
sim.212.114	0	0	0	0	0	0	0	0	0	62	81	48	118	212
sim.213.114	8	35	0	0	0	0	0	0	0	0	0	0	0	0
sim.214.114	0	0	0	0	0	0	0	0	0	65	59	22	34	9
sim.215.114	15	36	0	0	0	0	0	19	31	0	0	0	0	0
sim.216.114	49	57	7	5	0	0	0	21	23	0	0	0	0	0
sim.217.114	0	0	0	0	0	0	0	0	0	6	10	24	29	30
sim.218.114	34	18	13	4	4	2	11	26	14	0	0	0	0	0
sim.219.114	55	25	15	19	20	16	18	3	10	0	0	0	0	0
sim.22.114	0	0	0	0	0	0	0	0	0	37	110	19	10	45
sim.220.114	27	1	46	21	19	3	16	17	23	0	0	0	0	0
sim.221.114	5	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.222.114	46	7	67	47	45	63	30	26	88	0	0	0	0	0
sim.223.114	0	0	0	0	0	0	0	0	0	0	0	4	50	18
sim.224.114	0	0	0	0	0	0	0	0	0	0	96	130	28	28
sim.225.114	20	11	7	4	24	46	39	31	43	0	0	0	0	0
sim.226.114	25	5	58	114	81	99	58	89	137	0	0	0	0	0
sim.227.114	0	0	48	8	5	4	12	0	0	0	0	0	0	0
sim.228.114	0	0	0	0	0	0	0	0	0	13	31	38	70	55
sim.229.114	4	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.23.114	0	0	0	0	0	0	0	0	0	10	6	10	15	3
sim.230.114	0	0	0	0	0	0	0	0	0	0	0	25	0	0
sim.231.114	0	0	0	0	0	0	0	0	0	30	5	40	41	34
sim.232.114	0	0	0	0	0	0	0	0	0	54	31	28	64	42
sim.233.114	0	0	0	0	0	0	0	0	0	38	28	4	28	15
sim.234.114	0	0	0	0	0	0	0	0	0	31	0	0	0	0
sim.235.114	0	0	0	0	0	0	0	0	0	0	0	17	43	19
sim.236.114	18	1	49	52	59	56	58	94	113	0	0	0	0	0
sim.237.114	0	0	0	0	0	0	0	0	0	0	2	0	5	0
sim.238.114	0	0	0	0	0	0	0	0	0	8	2	0	0	0
sim.239.114	0	0	0	0	0	0	0	0	0	49	26	0	26	41
sim.24.114	0	0	0	0	0	0	0	0	0	0	0	3	1	0
sim.240.114	3	8	25	21	21	35	49	20	28	0	0	0	0	0
sim.241.114	0	0	0	0	0	0	0	0	0	5	9	39	5	13
sim.242.114	95	72	3	38	2	1	28	42	44	0	0	0	0	0
sim.243.114	0	0	0	0	0	0	0	0	0	20	6	7	1	12
sim.244.114	0	0	0	0	0	0	0	0	0	0	8	0	0	0
sim.245.114	0	0	0	0	0	0	0	0	0	0	9	0	14	11
sim.246.114	0	0	0	0	0	0	0	0	0	0	0	82	81	99
sim.247.114	0	0	0	0	0	0	0	0	0	53	33	68	52	34
sim.248.114	0	0	0	0	0	0	0	0	0	8	0	0	0	0
sim.249.114	0	0	0	0	0	0	0	0	0	0	0	69	68	54
sim.25.114	95	159	153	111	123	89	85	101	77	0	0	0	0	0
sim.250.114	0	0	0	0	0	0	0	0	0	101	19	0	0	0
sim.251.114	11	10	0	0	0	0	0	0	1	0	0	0	0	0
sim.252.114	0	0	26	11	0	0	4	33	17	0	0	0	0	0
sim.253.114	0	0	0	0	0	0	0	0	0	4	59	0	0	0
sim.254.114	0	0	0	0	0	0	0	0	0	0	0	18	88	28
sim.255.114	0	0	0	0	0	0	0	0	0	0	47	8	46	41
sim.256.114	1	10	0	0	0	0	0	5	0	0	0	0	0	0
sim.257.114	0	0	0	0	0	0	0	0	0	0	0	18	24	11
sim.258.114	10	14	0	22	5	12	25	22	16	0	0	0	0	0
sim.259.114	49	65	11	48	20	19	13	80	24	0	0	0	0	0
sim.26.114	0	0	0	0	0	0	0	0	0	35	11	29	25	38
sim.260.114	0	0	0	0	0	0	0	0	0	22	22	0	0	0
sim.261.114	0	0	0	0	0	0	0	0	0	80	22	41	117	86
sim.262.114	46	23	12	37	21	25	36	38	28	0	0	0	0	0
sim.263.114	0	0	0	0	0	0	0	0	0	51	84	55	62	68
sim.264.114	18	35	2	23	0	6	2	24	27	0	0	0	0	0
sim.265.114	0	7	0	8	4	3	0	0	0	0	0	0	0	0
sim.266.114	0	0	0	0	0	0	0	0	0	4	0	71	15	11
sim.267.114	36	14	8	8	18	10	10	34	4	0	0	0	0	0
sim.268.114	0	0	0	0	0	0	0	0	0	2	8	0	0	0
sim.269.114	0	0	0	0	0	0	0	0	0	0	43	40	10	29
sim.27.114	0	0	0	0	0	0	0	0	0	0	0	16	5	0
sim.270.114	62	14	1	9	16	5	5	8	9	0	0	0	0	0
sim.271.114	0	0	0	0	0	0	0	0	0	0	0	27	25	0
sim.272.114	0	0	0	0	0	0	0	0	0	0	0	22	21	14
sim.273.114	0	0	0	0	0	0	0	0	0	21	37	0	1	7
sim.274.114	0	0	0	0	0	0	0	0	0	27	3	14	3	0
sim.275.114	0	0	0	0	0	0	0	0	0	62	1	32	29	41
sim.276.114	71	68	24	61	38	36	82	33	59	0	0	0	0	0
sim.277.114	27	13	0	2	2	6	0	4	6	0	0	0	0	0
sim.278.114	0	0	0	0	0	0	0	0	0	33	0	0	0	0
sim.279.114	0	0	0	18	0	0	0	8	5	0	0	0	0	0
sim.28.114	0	0	0	0	0	0	0	0	0	0	0	0	0	4
sim.280.114	74	65	46	181	109	132	96	148	114	0	0	0	0	0
sim.281.114	65	33	129	58	55	51	66	114	82	0	0	0	0	0
sim.282.114	0	0	0	0	0	0	0	0	0	0	0	38	8	0
sim.283.114	0	0	0	0	0	0	0	0	0	42	27	84	105	82
sim.284.114	0	0	0	0	0	0	0	0	0	4	0	6	8	24
sim.285.114	16	16	20	12	36	23	34	35	37	0	0	0	0	0
sim.286.114	136	114	143	92	97	85	81	43	15	0	0	0	0	0
sim.287.114	22	34	15	40	4	10	23	7	20	0	0	0	0	0
sim.288.114	0	0	0	0	0	0	0	0	0	7	40	0	0	0
sim.289.114	73	8	28	39	40	48	51	27	26	0	0	24	0	0
sim.29.114	2	0	11	0	24	48	11	1	11	0	0	0	0	0
sim.290.114	0	8	0	0	0	0	0	7	12	0	0	0	0	0
sim.291.114	57	33	15	0	11	9	13	21	28	0	0	0	0	0
sim.292.114	0	0	0	0	0	0	0	0	0	19	31	43	55	29
sim.293.114	0	0	0	0	0	0	0	0	0	15	17	99	48	54
sim.294.114	0	0	0	0	0	0	0	0	0	22	78	0	0	0
sim.295.114	0	0	0	0	0	0	0	0	0	0	0	80	56	12
sim.296.114	9	21	0	0	0	0	0	0	0	0	0	0	0	0
sim.297.114	0	0	3	0	0	1	6	8	11	0	0	0	0	0
sim.298.114	4	0	10	13	9	25	9	2	10	0	0	0	0	0
sim.299.114	0	0	0	0	0	0	0	0	0	11	13	56	14	1
sim.3.114	0	0	16	0	6	20	13	5	0	0	1	0	0	0
sim.30.114	0	0	0	0	0	0	0	0	0	0	0	8	0	32
sim.300.114	0	0	0	0	0	0	0	0	0	25	22	0	7	8
sim.301.114	21	6	0	0	0	0	0	0	0	0	0	0	0	0
