ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
27336	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27337	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27338	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27339	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2734	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27340	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27341	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27342	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27343	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27344.1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
27344.2	1	1	1	1	1	1	1	1	1	0	0	0	2	4
27345	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27346	0	0	0	0	1	1	0	1	1	0	0	0	0	0
27347	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27348	0	0	0	0	0	0	0	0	0	1	2	2	0	2
27349	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2735	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27350	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27351	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27352	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27353	0	0	0	2	1	1	1	1	1	0	0	0	0	0
27354	1	1	0	0	0	0	0	1	0	0	0	0	0	0
27355	1	1	1	1	1	1	1	2	0	1	1	1	1	3
27356	0	0	1	1	0	1	0	0	0	0	0	0	0	0
27357	0	0	1	1	1	1	0	0	0	0	0	0	0	0
27358	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27359	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2736	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27360	0	0	1	1	1	1	0	1	1	0	0	0	0	0
27361	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27362	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27363	1	1	2	3	2	1	4	2	4	0	0	0	0	0
27364	0	0	2	1	1	0	0	0	0	0	0	0	0	0
27365	1	1	1	1	1	1	1	1	1	2	1	1	2	2
27366	0	0	0	0	1	0	0	1	1	0	0	0	0	0
27367	0	0	0	0	0	0	0	0	0	0	1	0	0	1
27368	0	0	0	0	0	0	0	0	0	1	1	1	1	1
27369	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2737	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27370	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27371	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27372	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27373	2	0	1	1	1	9	1	1	1	1	1	1	1	1
27374	0	0	0	0	0	1	0	0	0	0	0	0	0	0
27375	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27376	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27377	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27378	0	0	0	0	0	0	0	0	0	1	1	1	1	1
27379	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2738	1	2	1	1	1	1	1	1	1	1	1	1	1	1
27380	0	0	0	0	0	1	0	0	0	0	0	0	0	0
27381	0	0	1	1	1	1	1	1	1	0	0	0	0	0
27382	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27383	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27384	2	1	2	2	2	3	2	2	2	3	3	3	3	6
27385	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27386	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27387	1	1	1	1	1	0	1	1	1	1	2	1	1	8
27388	0	0	0	0	0	0	0	0	0	0	0	1	0	0
27389	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2739	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27390	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27391	0	0	0	0	0	0	0	0	1	0	0	0	0	0
27392	1	1	1	2	1	1	1	1	1	1	1	1	1	1
27393	0	0	0	0	0	0	1	1	1	0	0	0	0	0
27394	1	1	1	1	1	1	1	1	1	1	0	1	1	1
27395	3	4	2	2	2	2	2	2	2	0	0	0	0	0
27396	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27397	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27398	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27399	0	0	0	1	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2740	1	1	0	0	0	1	1	1	2	0	0	0	0	0
27400	1	1	1	1	1	1	1	1	1	1	1	1	2	1
27401	1	0	0	0	1	0	0	1	0	0	0	0	0	0
27402	1	0	1	1	1	1	1	1	1	2	2	1	5	7
27403	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27404	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27405	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27406	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27407	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27408	0	0	1	1	1	0	1	1	1	0	0	0	0	0
27409	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2741	0	0	1	0	1	0	0	0	0	0	0	0	0	0
27410	1	0	1	1	1	1	1	1	1	0	0	0	0	0
27411	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27412	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27413	0	0	0	1	0	0	0	0	0	0	0	0	0	0
27414	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27415	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27416	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27417	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27418	7	0	1	1	1	1	0	1	1	0	0	0	0	0
27419	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2742	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27420	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27421	0	0	0	0	0	0	0	0	1	0	0	0	0	0
27422	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27423	1	0	1	1	1	1	1	1	1	1	1	0	1	1
27424	0	0	0	0	0	0	0	0	1	0	0	0	0	0
27425	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27426	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27427	0	0	0	0	0	0	0	0	0	0	0	0	1	1
27428.1.1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
27428.1.2	0	1	0	1	1	1	1	1	1	1	2	0	1	0
27428.2	1	1	1	1	1	1	1	1	1	1	1	0	2	1
27429	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2743	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27430	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27431	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27432	1	0	0	0	0	0	0	0	0	0	0	0	0	0
27433	2	1	1	1	1	2	2	1	1	1	1	1	3	1
27434	0	0	0	0	0	1	1	0	0	0	0	0	0	0
27435	0	0	0	0	0	0	0	1	1	0	0	0	0	0
27436	0	0	0	0	1	1	0	1	1	0	0	0	0	0
27437	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27438	0	0	0	0	0	1	0	0	0	0	0	0	0	0
27439	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2744	0	0	0	0	0	0	0	0	0	0	0	1	0	0
27440	0	0	0	0	0	0	0	0	0	0	1	0	0	0
27441	3	1	4	4	6	6	3	5	4	8	5	2	12	10
27442	0	0	0	0	0	0	1	0	0	0	0	0	0	0
27443	5	1	2	4	2	3	2	2	2	1	1	1	1	2
27444	0	0	1	2	1	1	1	1	1	0	0	0	0	0
27445	1	1	0	0	0	0	0	0	0	0	0	0	0	0
27446	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27447	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27448	1	1	1	1	1	1	1	1	1	1	0	1	1	1
27449	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2745	0	0	0	0	0	1	0	0	0	0	0	0	0	0
27450	0	0	0	0	0	0	0	0	0	1	0	1	1	1
27451	1	0	0	1	0	0	0	0	1	0	0	1	0	0
27452	1	1	1	1	1	1	2	1	1	1	1	1	1	1
27453	1	1	1	2	1	1	1	1	1	0	0	0	0	0
27454	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27455	1	1	1	1	1	1	1	1	2	0	0	0	0	0
27456	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27457	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27458	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27459	0	0	0	2	0	1	1	1	1	0	0	0	0	0
2746	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27460	1	1	1	1	1	1	1	1	1	1	1	1	1	2
27461	0	0	0	0	0	0	0	1	1	0	0	0	0	0
27462	0	0	1	1	1	1	1	1	1	0	0	0	0	0
27463	1	1	1	1	4	1	1	1	1	1	0	1	1	2
27464	0	0	1	1	1	0	0	0	0	0	0	0	0	0
27465	1	0	0	0	0	0	0	0	0	0	0	0	0	0
27466	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27467	0	0	0	0	0	0	0	0	0	1	0	0	1	1
27468	0	0	0	0	0	0	0	0	0	0	1	1	0	0
27469	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2747	0	0	0	0	0	0	0	0	1	0	0	0	0	0
27470	0	0	0	0	1	3	0	1	1	0	0	0	0	0
27471	1	1	3	2	2	2	3	2	2	1	1	1	2	2
27472	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27473	0	0	0	0	0	1	0	0	0	0	0	0	0	0
27474	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27475	2	1	1	1	1	1	1	1	1	4	3	2	2	2
27476	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27477	0	0	0	0	0	0	0	0	0	1	1	3	2	1
27478	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27479	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2748	0	0	0	0	0	0	0	0	1	0	0	0	0	0
27480	0	0	0	0	1	0	0	1	1	0	0	0	0	0
27481	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27482	1	1	1	1	1	2	1	1	1	1	1	1	2	1
27483	0	0	0	0	0	0	0	0	0	0	0	0	1	0
27484	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27485	1	1	1	1	1	1	1	1	1	1	0	1	1	1
27486	0	0	1	1	1	1	1	0	0	0	0	0	0	0
27487	0	0	0	0	0	0	0	0	0	0	1	1	0	0
27488	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27489	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2749	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27490	1	3	1	1	1	1	1	1	1	0	0	0	0	0
27491	0	0	1	1	1	1	2	1	1	1	1	1	1	2
27492	1	1	1	1	1	1	1	1	1	0	0	0	0	0
27493	1	1	1	1	1	1	1	1	1	1	1	0	1	5
27494	1	0	0	0	0	0	0	0	0	0	0	0	0	0
27495	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27496	0	0	0	1	0	0	0	0	1	0	0	0	0	0
275	2	1	1	1	1	1	1	1	1	1	1	1	1	1
2750	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2751	0	0	1	1	1	0	1	1	1	0	0	0	0	0
2752	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2753	1	1	1	1	1	1	1	1	1	1	1	1	0	2
2754	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2755	7	6	0	31	11	45	7	26	19	0	0	0	0	0
2756	1	1	2	2	2	2	1	1	1	1	1	0	1	1
2757	1	0	1	2	1	1	1	1	1	0	0	0	0	0
2758	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2759	0	0	0	0	0	0	1	0	0	0	0	0	0	0
276	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2760	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2761	1	1	2	3	2	2	2	2	2	1	1	1	1	2
2762	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2763	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2764	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2765	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2766	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2767	0	0	0	0	0	0	0	0	0	1	1	1	0	1
2768	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2769	1	1	1	1	1	1	1	1	2	1	1	1	1	2
277	1	1	1	1	1	1	1	1	2	1	0	1	1	1
2770	1	1	1	1	1	1	1	1	1	2	0	2	1	1
2771	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2772	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2773	1	0	1	1	1	0	1	1	1	0	0	0	0	0
2774	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2775	0	0	0	1	1	1	1	1	1	0	0	0	0	0
2776	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2777	4	2	3	3	3	3	3	3	3	3	2	4	1	1
2778	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2779	0	0	1	1	1	1	1	1	1	0	0	0	2	1
278	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2780	0	0	0	0	0	0	1	1	0	0	0	0	0	0
2781	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2782	1	1	1	1	1	0	1	1	1	1	1	1	1	1
2783	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2784	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2785	1	0	1	1	3	1	1	1	1	1	2	1	1	1
2786	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2787	1	1	1	1	1	1	4	1	1	1	1	1	1	1
2788	0	0	0	1	2	1	2	1	0	0	0	0	0	0
2789	0	0	0	0	0	0	1	0	0	0	0	0	0	0
279	2	1	1	1	1	1	1	1	1	1	1	1	1	1
2790	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2791	0	0	0	0	0	0	0	0	0	1	0	1	1	1
2792.2	1	0	0	0	0	0	0	0	0	4	2	3	2	2
2792.1.1	2	1	4	3	1	1	1	3	1	0	0	0	0	4
2792.1.2	1	1	1	1	1	1	1	1	1	1	0	0	0	0
2793	1	1	1	1	1	1	1	1	2	1	0	2	2	3
2794	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2795	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2796	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2797	1	0	1	1	1	1	1	2	1	1	1	1	2	1
2798	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2799	1	0	1	1	1	1	1	1	1	1	1	1	1	1
28	0	0	0	0	0	0	0	0	0	1	0	0	0	0
280	1	0	1	1	1	1	1	1	1	0	0	0	0	0
2800	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2801	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2802	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2803	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2804	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2805	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2806	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2807	0	0	0	0	0	2	0	0	2	0	0	0	0	0
2808	1	0	1	1	1	1	1	1	1	0	0	0	0	0
2809	1	2	1	1	1	1	1	1	1	1	1	1	1	1
281	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2810	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2811	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2812	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2813	1	1	1	1	1	1	1	1	1	1	1	1	2	2
2814	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2815	1	2	1	1	1	1	1	1	1	0	0	0	0	0
2816	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2817	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2818	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2819	0	0	1	1	1	1	1	1	1	0	0	0	0	0
282	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2820	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2821	0	0	1	1	1	1	1	1	1	0	0	0	0	0
2822	1	3	1	1	1	1	1	1	1	1	1	1	1	1
2823	0	0	0	0	0	0	0	0	0	1	1	1	0	2
2824	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2825	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2826	2	1	1	1	1	1	1	1	1	0	0	0	0	0
2827	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2828	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2829	1	3	1	1	1	1	1	1	1	1	1	1	1	1
283	0	0	0	0	1	1	1	1	1	0	0	0	0	0
2830	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2831	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2832	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2833	0	0	0	0	0	0	0	0	0	1	1	1	0	0
2834	0	0	1	1	1	1	1	2	1	0	0	0	0	0
2835	1	0	1	1	1	1	1	1	1	1	1	1	1	1
2836	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2837	0	0	0	0	0	0	0	0	0	1	1	1	1	1
2838	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2839	0	0	0	0	0	0	0	0	0	0	0	0	0	1
284	0	0	0	0	0	0	0	0	0	1	0	1	1	1
2840	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2841	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2842	0	0	0	0	0	0	0	0	0	1	1	0	1	1
2843	0	0	1	1	1	1	1	1	1	0	0	0	0	0
2844	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2845	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2846	0	0	1	1	1	2	1	1	1	1	1	1	1	1
2847	1	1	1	1	1	1	1	1	1	0	1	1	0	0
2848	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2849	0	0	0	0	0	0	0	0	0	0	0	0	1	2
285	1	2	1	1	3	1	1	1	2	1	1	1	1	1
2850	0	0	0	0	0	0	0	0	0	0	1	0	0	2
2851	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2852	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2853	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2854	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2855	1	2	1	1	1	1	1	1	1	1	1	1	1	2
2856	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2857	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2858	0	0	1	1	1	1	1	1	1	0	0	0	0	0
2859	0	0	0	0	0	0	0	0	0	0	1	1	0	1
286	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2860	1	0	1	1	1	1	1	1	1	0	0	0	1	2
2861	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2862	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2863	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2864	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2865	1	4	1	1	1	1	1	1	1	1	1	1	1	1
2866	1	3	2	2	2	2	2	2	3	1	1	1	1	1
2867	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2868	0	0	1	0	1	0	1	1	1	0	0	0	0	0
2869	1	1	1	1	1	1	1	1	1	1	0	1	1	1
287	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2870	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2871	2	1	1	1	1	2	1	1	1	1	1	1	1	1
2872	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2873	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2874	1	4	1	1	12	1	1	1	1	1	1	1	1	1
2875	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2876	1	1	2	2	2	2	2	2	2	1	1	1	1	0
2877	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2878	0	0	0	0	0	0	0	0	0	1	1	1	2	1
2879	1	0	1	1	2	1	1	1	1	1	2	1	1	2
288	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2880	1	2	1	1	1	1	1	1	1	1	1	2	1	2
2881	0	1	2	2	2	2	2	2	2	1	0	0	1	1
2882	1	0	1	2	1	1	1	1	1	0	0	0	0	0
2883.1	6	3	1	2	2	2	1	1	3	0	1	1	1	2
2883.2	2	0	0	0	0	0	0	0	0	1	1	2	1	2
2884	1	0	0	0	0	0	0	0	0	0	0	0	2	1
2885	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2886	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2887	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2888	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2889	1	1	1	1	1	1	1	1	1	0	0	0	0	0
289	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2890	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2891.1	1	4	1	1	1	2	3	2	2	0	0	0	1	1
2891.2	0	0	0	1	0	0	0	0	0	0	0	1	1	1
2892	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2893	1	1	2	2	2	2	3	2	2	1	1	1	1	1
2894	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2895	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2896	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2897	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2898	1	1	1	1	1	2	1	1	1	2	1	1	1	6
2899	0	0	0	0	0	0	0	0	0	1	1	1	1	1
29	0	0	0	0	0	0	1	0	0	0	0	0	0	0
290	0	0	1	1	1	1	0	1	1	0	0	0	0	0
2900	0	1	0	1	1	1	1	1	1	0	0	1	1	1
2901	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2902	23	0	8	8	7	10	7	7	10	0	0	0	0	0
2903	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2904	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2905.1	1	0	1	1	1	1	1	2	2	8	6	5	13	23
2905.2	15	5	9	14	9	10	13	9	10	2	2	2	3	3
2906	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2907	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2908	0	0	0	0	0	0	0	0	0	0	1	1	1	1
2909	0	0	0	1	0	0	0	0	0	0	0	0	0	0
291	0	0	0	2	0	0	2	0	0	0	0	0	0	0
2910	1	0	1	1	1	0	1	1	1	1	1	1	2	2
2911	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2912	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2913	0	0	0	0	0	0	0	1	1	0	0	0	0	0
2914	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2915	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2916	0	0	1	1	1	1	1	1	1	0	0	0	0	0
2917	0	0	0	1	1	1	0	0	1	0	0	0	0	0
2918	1	2	1	1	1	3	1	1	1	1	1	1	1	3
2919	1	1	1	1	1	1	1	1	1	0	0	0	0	0
292	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2920	0	0	0	0	0	0	0	0	0	1	1	1	0	1
2921	0	0	0	1	0	1	0	0	0	0	0	0	0	0
2922	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2923	1	1	1	1	1	1	1	1	1	1	1	0	1	1
2924	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2925	0	0	0	0	1	0	0	0	1	0	0	0	0	0
2926	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2927	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2928	0	0	0	0	0	0	0	1	1	0	0	0	0	0
2929	0	0	0	0	0	0	0	0	0	2	1	0	1	2
293	0	0	0	0	0	6	0	0	0	0	0	0	1	11
2930	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2931	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2932	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2933	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2934	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2935	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2936	0	0	0	0	0	0	0	0	0	1	1	2	1	2
2937	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2938	0	0	2	2	2	1	1	1	1	0	0	0	0	0
2939	2	1	2	2	2	2	2	2	2	0	0	0	0	0
294	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2940	2	0	1	1	1	1	1	1	1	1	0	0	1	1
2941	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2942	0	0	1	1	1	4	2	1	1	0	0	0	0	0
2943	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2944	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2945	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2946	0	0	1	1	1	0	1	0	1	0	0	0	0	0
2947	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2948	1	1	3	3	3	2	3	1	1	4	3	3	4	3
2949	2	1	1	1	1	1	1	1	1	2	1	2	1	1
295	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2950	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2951	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2952	0	0	1	1	1	1	0	1	1	0	0	0	0	0
2953	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2954	0	0	0	0	0	0	0	0	0	1	0	1	1	2
2955	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2956	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2957	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2958	0	0	0	0	0	0	0	0	0	2	1	1	5	1
2959	0	0	0	0	0	0	0	0	0	1	0	0	0	0
296	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2960	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2961	3	0	1	1	1	1	1	1	1	1	1	1	2	1
2962	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2963	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2964	0	1	0	0	0	0	0	0	0	1	1	1	1	1
2965	2	0	1	0	0	0	0	0	0	0	0	0	0	0
2966	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2967	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2968	1	0	1	1	1	1	1	1	1	1	1	1	1	1
2969	0	0	0	0	0	0	0	0	0	0	0	0	1	1
297	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2970	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2971	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2972	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2973	1	0	1	1	1	1	1	1	1	1	1	1	1	1
2974	0	0	0	1	0	0	0	0	0	1	0	1	2	2
2975	2	1	1	1	1	1	1	1	1	1	1	1	1	1
2976	1	1	2	2	2	2	2	1	1	1	1	1	1	1
2977	0	0	0	0	0	0	0	0	0	1	0	1	0	0
2978	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2979	1	0	0	0	0	0	0	0	0	0	0	0	0	0
298	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2980	0	0	1	1	1	1	1	0	0	0	0	0	0	0
2981	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2982	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2983	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2984	2	1	1	1	1	1	1	1	1	0	0	0	0	0
2985	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2986	2	1	1	2	1	1	1	1	1	1	1	1	1	1
