ogs	type	total	musDom	gloMor	7	droMel	droYak	13	12	droAna	11	droPse	10	droWil	9	8	droMoj	droVir	6	anoGam	anoSte	4	anoDar	3	aedAeg	culQui	5	2	1
sim.119.014	dup	5	1	1	0	NP	0	NP	NP	0	NP	2	NP	0	NP	NP	NP	NP	0	NP	NP	NP	NP	0	NP	NP	0	1	NP
sim.119.014	loss	4	0	1	0	1	0	NP	NP	0	NP	0	NP	0	1	NP	NP	NP	0	NP	NP	1	NP	0	NP	NP	0	0	NP
sim.119.014	total	9	1	2	0	1	0	NP	NP	0	NP	2	NP	0	1	NP	NP	NP	0	NP	NP	1	NP	0	NP	NP	0	1	NP
sim.238.00114	dup	0	0	0	0	0	0	NP	NP	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.238.00114	loss	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.238.00114	total	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.390.014	dup	8	NP	NP	0	0	0	NP	NP	0	NP	3	NP	NP	0	1	1	1	0	NP	NP	2	NP	NP	NP	NP	NP	NP	NP
sim.390.014	loss	5	NP	NP	0	0	0	NP	NP	0	NP	0	NP	2	0	0	1	1	0	NP	NP	0	NP	NP	NP	NP	1	NP	NP
sim.390.014	total	13	NP	NP	0	0	0	NP	NP	0	NP	3	NP	2	0	1	2	2	0	NP	NP	2	NP	NP	NP	NP	1	NP	NP
sim.792.007	dup	4	NP	1	0	0	0	NP	NP	1	NP	0	NP	0	0	0	1	0	0	NP	NP	0	NP	NP	NP	NP	0	1	NP
sim.792.007	loss	3	1	0	0	0	0	NP	NP	0	NP	0	NP	1	0	0	0	0	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.792.007	total	7	1	1	0	0	0	NP	NP	1	NP	0	NP	1	0	0	1	0	0	NP	NP	0	NP	1	NP	NP	0	1	NP
sim.978.114	dup	392	53	45	13	34	32	NP	NP	46	NP	32	NP	33	6	11	33	27	2	NP	NP	10	NP	4	NP	NP	5	6	NP
sim.978.114	loss	84	2	4	4	8	8	NP	NP	7	NP	8	NP	8	7	8	6	3	2	NP	NP	3	NP	2	NP	NP	4	0	NP
sim.978.114	total	476	55	49	17	42	40	NP	NP	53	NP	40	NP	41	13	19	39	30	4	NP	NP	13	NP	6	NP	NP	9	6	NP
sim.580.034	dup	20	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	13	5	NP	NP	NP
sim.580.034	loss	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	2	NP	NP	NP
sim.580.034	total	22	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	13	7	NP	NP	NP
sim.61.057	dup	75	NP	NP	8	2	7	0	1	11	1	12	0	8	NP	1	2	NP	2	0	3	3	2	NP	3	8	1	NP	0
sim.61.057	loss	29	NP	NP	0	4	3	0	0	5	0	3	0	2	3	3	0	1	1	1	0	0	1	1	1	0	0	NP	0
sim.61.057	total	104	NP	NP	8	6	10	0	1	16	1	15	0	10	3	4	2	1	3	1	3	3	3	1	4	8	1	NP	0
sim.614.114	dup	61	NP	NP	NP	NP	NP	4	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	25	4	NP	26	NP	NP	NP	NP	NP	NP
sim.614.114	loss	6	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	3	NP	1	NP	NP	NP	NP	NP	NP
sim.614.114	total	67	NP	NP	NP	NP	NP	4	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	27	7	NP	27	NP	NP	NP	NP	NP	NP
sim.71.034	dup	10	1	2	NP	NP	NP	NP	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	2	1	NP	NP	NP	NP	0
sim.71.034	loss	8	1	0	NP	NP	NP	2	0	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	0	2	1	1	0	NP	NP	NP	NP	0
sim.71.034	total	18	2	2	NP	NP	NP	2	3	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	1	2	1	3	1	NP	NP	NP	NP	0
sim.863.057	dup	134	30	11	3	3	2	NP	NP	9	NP	5	NP	18	6	2	15	14	NP	NP	NP	6	NP	2	NP	NP	0	8	NP
sim.863.057	loss	42	0	3	2	0	4	NP	NP	2	NP	4	NP	2	4	2	4	3	4	NP	NP	4	NP	3	NP	NP	1	0	NP
sim.863.057	total	176	30	14	5	3	6	NP	NP	11	NP	9	NP	20	10	4	19	17	4	NP	NP	10	NP	5	NP	NP	1	8	NP
sim.919.023	dup	5	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	2	1	NP	0	NP	0	0	NP	NP	NP
sim.919.023	loss	2	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	0	NP	1	0	NP	NP	NP
sim.919.023	total	7	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	3	1	NP	0	NP	1	0	NP	NP	NP
sim.827.114	dup	10	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	10	NP	NP	NP	NP
sim.827.114	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP
sim.827.114	total	10	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	10	NP	NP	NP	NP
sim.176.057	dup	37	NP	NP	NP	NP	NP	1	0	NP	2	NP	1	NP	NP	NP	NP	NP	NP	0	2	NP	0	NP	6	25	NP	NP	NP
sim.176.057	loss	4	NP	NP	NP	NP	NP	0	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	0	NP	2	0	NP	NP	NP
sim.176.057	total	41	NP	NP	NP	NP	NP	1	1	NP	2	NP	1	NP	NP	NP	NP	NP	NP	0	3	NP	0	NP	8	25	NP	NP	NP
sim.394.005	dup	0	0	0	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP	NP	NP	0
sim.394.005	loss	4	0	0	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	1	0	1	1	0	0	1	NP	NP	0
sim.394.005	total	4	0	0	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	1	0	1	1	0	0	1	NP	NP	0
sim.509.002	dup	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sim.509.002	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.509.002	total	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sim.614.009	dup	28	0	NP	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	4	2	0	10	NP	2	3	0	1	0
sim.614.009	loss	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	2	0	1	0	0
sim.614.009	total	38	0	1	0	0	0	1	4	0	1	0	1	0	0	0	0	1	0	6	2	0	11	1	4	3	1	1	0
sim.926.114	dup	26	NP	26	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.926.114	loss	0	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.926.114	total	26	NP	26	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.59.034	dup	8	0	8	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.59.034	loss	0	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.59.034	total	8	0	8	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.462.014	dup	46	2	0	2	3	2	3	NP	0	0	1	1	4	1	4	1	0	2	2	6	4	NP	0	2	3	0	3	0
sim.462.014	loss	31	1	1	1	1	5	0	NP	4	1	3	0	1	2	1	3	2	1	1	0	0	2	1	0	0	0	0	0
sim.462.014	total	77	3	1	3	4	7	3	NP	4	1	4	1	5	3	5	4	2	3	3	6	4	2	1	2	3	0	3	0
sim.674.023	dup	11	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	7	NP	NP	NP
sim.674.023	loss	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	0	NP	NP	NP
sim.674.023	total	13	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	7	NP	NP	NP
sim.406.00057	dup	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sim.406.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.406.00057	total	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sim.368.009	dup	4	2	1	0	1	0	NP	NP	0	NP	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.368.009	loss	2	0	0	0	0	0	NP	NP	0	NP	1	NP	0	1	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.368.009	total	6	2	1	0	1	0	NP	NP	0	NP	1	NP	0	1	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	0	0	NP
sim.907.057	dup	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	NP	NP
sim.907.057	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP
sim.907.057	total	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	NP	NP
sim.456.023	dup	9	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	8	NP	NP	NP
sim.456.023	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	NP	NP
sim.456.023	total	9	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	8	NP	NP	NP
sim.57.00114	dup	0	0	0	0	NP	0	0	0	0	NP	0	0	NP	0	NP	0	0	0	0	0	0	0	0	NP	0	NP	0	0
sim.57.00114	loss	3	0	0	0	1	0	0	0	0	NP	0	0	1	0	NP	0	0	0	0	0	0	0	0	1	0	NP	0	0
sim.57.00114	total	3	0	0	0	1	0	0	0	0	NP	0	0	1	0	NP	0	0	0	0	0	0	0	0	1	0	NP	0	0
sim.802.009	dup	28	1	0	3	3	2	NP	NP	3	1	0	NP	1	0	1	0	0	1	NP	NP	1	NP	0	4	5	0	2	0
sim.802.009	loss	13	0	1	0	0	0	NP	1	1	0	2	NP	1	1	1	1	0	1	NP	NP	0	NP	1	1	0	1	0	0
sim.802.009	total	41	1	1	3	3	2	NP	1	4	1	2	NP	2	1	2	1	0	2	NP	NP	1	NP	1	5	5	1	2	0
sim.737.007	dup	3	NP	NP	NP	NP	NP	1	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	NP	NP	1	0	NP	NP	NP
sim.737.007	loss	1	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	0	0	NP	NP	NP
sim.737.007	total	4	NP	NP	NP	NP	NP	1	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	1	0	NP	NP	NP
sim.241.341	dup	58	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	12	45	NP	NP	NP	NP	NP	NP	NP	NP
sim.241.341	loss	1	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP	NP	NP	NP	NP	NP	NP	NP
sim.241.341	total	59	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	13	45	NP	NP	NP	NP	NP	NP	NP	NP
sim.802.00114	dup	3	0	0	0	0	0	0	NP	0	0	0	0	0	0	0	0	0	0	0	1	0	NP	0	0	0	0	2	0
sim.802.00114	loss	2	0	0	0	0	0	0	NP	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sim.802.00114	total	5	0	0	0	0	0	0	NP	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0
sim.557.002	dup	0	0	0	0	0	0	0	0	0	NP	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.557.002	loss	1	0	0	0	0	0	0	0	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.557.002	total	1	0	0	0	0	0	0	0	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.191.057	dup	200	22	59	9	8	3	1	1	31	0	9	1	4	NP	6	NP	NP	1	1	2	NP	13	8	5	10	2	4	0
sim.191.057	loss	42	5	1	1	7	4	1	0	5	0	3	0	3	3	4	NP	NP	0	1	0	2	1	1	0	0	0	0	0
sim.191.057	total	242	27	60	10	15	7	2	1	36	0	12	1	7	3	10	NP	NP	1	2	2	2	14	9	5	10	2	4	0
sim.3.034	dup	23	NP	NP	1	2	4	NP	NP	0	NP	4	NP	3	0	2	3	0	0	NP	NP	4	NP	NP	NP	NP	0	NP	NP
sim.3.034	loss	16	NP	NP	0	3	0	NP	NP	3	NP	2	NP	2	3	1	0	1	1	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.3.034	total	39	NP	NP	1	5	4	NP	NP	3	NP	6	NP	5	3	3	3	1	1	NP	NP	4	NP	NP	NP	NP	0	NP	NP
sim.759.002	dup	1	NP	0	0	0	0	0	1	0	NP	0	NP	0	0	0	0	0	0	0	0	0	0	NP	NP	NP	0	0	0
sim.759.002	loss	3	1	0	0	0	0	1	0	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	NP	NP	NP	0	0	0
sim.759.002	total	4	1	0	0	0	0	1	1	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	NP	NP	NP	0	0	0
sim.40.014	dup	16	4	0	NP	1	0	NP	NP	NP	NP	2	NP	3	0	0	3	0	0	NP	NP	2	NP	0	NP	NP	0	1	NP
sim.40.014	loss	9	0	1	1	0	1	NP	NP	2	NP	1	NP	0	1	0	0	1	0	NP	NP	0	NP	0	NP	NP	1	0	NP
sim.40.014	total	25	4	1	1	1	1	NP	NP	2	NP	3	NP	3	1	0	3	1	0	NP	NP	2	NP	0	NP	NP	1	1	NP
sim.199.114	dup	276	0	NP	13	23	35	NP	NP	75	NP	34	NP	36	1	12	7	26	1	NP	NP	8	NP	NP	NP	NP	4	1	NP
sim.199.114	loss	54	0	1	3	7	4	NP	NP	4	NP	9	NP	6	5	8	2	2	1	NP	NP	0	NP	1	NP	NP	1	0	NP
sim.199.114	total	330	0	1	16	30	39	NP	NP	79	NP	43	NP	42	6	20	9	28	2	NP	NP	8	NP	1	NP	NP	5	1	NP
sim.118.005	dup	0	0	0	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	0	NP	NP	0
sim.118.005	loss	2	0	0	NP	NP	NP	NP	1	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	0	0	0	NP	NP	0
sim.118.005	total	2	0	0	NP	NP	NP	NP	1	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	0	0	0	NP	NP	0
sim.402.114	dup	310	NP	NP	0	NP	3	9	5	5	3	NP	4	9	NP	NP	NP	9	NP	41	46	0	16	NP	60	99	1	NP	0
sim.402.114	loss	29	NP	NP	0	1	0	2	2	0	1	2	0	1	NP	1	1	0	NP	4	5	0	4	1	1	3	0	NP	0
sim.402.114	total	339	NP	NP	0	1	3	11	7	5	4	2	4	10	NP	1	1	9	NP	45	51	0	20	1	61	102	1	NP	0
sim.391.009	dup	17	0	0	1	0	0	NP	NP	0	NP	2	1	0	2	0	3	3	0	NP	NP	1	0	0	0	3	0	1	0
sim.391.009	loss	12	1	0	0	1	0	1	1	1	NP	0	0	1	0	1	0	3	0	NP	NP	0	0	0	1	1	0	0	0
sim.391.009	total	29	1	0	1	1	0	1	1	1	NP	2	1	1	2	1	3	6	0	NP	NP	1	0	0	1	4	0	1	0
sim.98.034	dup	21	5	12	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	NP	NP	NP	NP	NP
sim.98.034	loss	2	2	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.98.034	total	23	7	12	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	NP	NP	NP	NP	NP
sim.155.057	dup	57	5	NP	1	4	8	NP	NP	2	NP	1	NP	6	5	7	0	15	0	NP	NP	1	NP	NP	NP	NP	0	2	NP
sim.155.057	loss	23	0	2	0	2	4	NP	NP	2	NP	2	NP	2	1	0	5	1	1	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.155.057	total	80	5	2	1	6	12	NP	NP	4	NP	3	NP	8	6	7	5	16	1	NP	NP	1	NP	1	NP	NP	0	2	NP
sim.693.114	dup	28	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	NP	23	NP	NP	NP
sim.693.114	loss	6	NP	NP	NP	NP	NP	1	2	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	3	0	NP	NP	NP
sim.693.114	total	34	NP	NP	NP	NP	NP	1	2	NP	NP	NP	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	3	23	NP	NP	NP
sim.342.034	dup	8	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	3	NP	NP	NP
sim.342.034	loss	1	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP	NP	NP
sim.342.034	total	9	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	5	3	NP	NP	NP
sim.456.034	dup	11	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	6	NP	NP	NP
sim.456.034	loss	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	0	NP	NP	NP
sim.456.034	total	13	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	6	NP	NP	NP
sim.783.023	dup	16	1	1	NP	NP	NP	NP	NP	NP	NP	0	NP	1	3	NP	4	0	NP	NP	NP	0	NP	0	6	NP	0	0	0
sim.783.023	loss	3	0	0	1	NP	NP	NP	1	NP	NP	0	NP	0	0	NP	0	0	NP	NP	NP	0	NP	0	0	1	0	0	0
sim.783.023	total	19	1	1	1	NP	NP	NP	1	NP	NP	0	NP	1	3	NP	4	0	NP	NP	NP	0	NP	0	6	1	0	0	0
sim.375.005	dup	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
sim.375.005	loss	4	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sim.375.005	total	10	0	0	0	0	0	0	0	1	2	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0
sim.371.341	dup	540	115	107	2	19	33	NP	NP	47	NP	38	NP	28	5	4	55	78	NP	NP	NP	4	NP	0	NP	NP	0	5	NP
sim.371.341	loss	36	2	2	2	2	2	NP	NP	2	NP	2	NP	3	4	1	3	4	2	NP	NP	2	NP	1	NP	NP	2	0	NP
sim.371.341	total	576	117	109	4	21	35	NP	NP	49	NP	40	NP	31	9	5	58	82	2	NP	NP	6	NP	1	NP	NP	2	5	NP
sim.173.114	dup	14	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	14	NP	NP	NP	NP	NP	NP
sim.173.114	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP
sim.173.114	total	14	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	14	NP	NP	NP	NP	NP	NP
sim.653.034	dup	81	NP	NP	NP	NP	NP	1	0	NP	4	NP	3	NP	NP	NP	NP	NP	NP	5	3	NP	0	NP	38	27	NP	NP	NP
sim.653.034	loss	8	NP	NP	NP	NP	NP	1	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	1	NP	4	1	NP	NP	NP
sim.653.034	total	89	NP	NP	NP	NP	NP	2	1	NP	4	NP	3	NP	NP	NP	NP	NP	NP	5	3	NP	1	NP	42	28	NP	NP	NP
sim.194.023	dup	35	0	11	1	0	0	NP	NP	2	NP	2	NP	10	1	0	1	1	1	NP	NP	3	NP	0	NP	NP	0	2	NP
sim.194.023	loss	19	1	0	1	1	0	NP	NP	1	NP	2	NP	2	2	3	2	1	1	NP	NP	0	NP	1	NP	NP	1	0	NP
sim.194.023	total	54	1	11	2	1	0	NP	NP	3	NP	4	NP	12	3	3	3	2	2	NP	NP	3	NP	1	NP	NP	1	2	NP
sim.982.009	dup	9	2	1	NP	NP	NP	1	3	NP	NP	NP	NP	1	NP	NP	0	NP	NP	0	0	0	1	0	NP	NP	NP	0	0
sim.982.009	loss	6	0	0	NP	NP	NP	0	0	NP	1	NP	NP	0	NP	NP	0	1	1	2	0	0	1	0	NP	NP	NP	0	0
sim.982.009	total	15	2	1	NP	NP	NP	1	3	NP	1	NP	NP	1	NP	NP	0	1	1	2	0	0	2	0	NP	NP	NP	0	0
sim.363.014	dup	18	0	2	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	4	NP	3	3	NP	NP	NP	NP	2	1	2	NP	NP	1	0
sim.363.014	loss	7	1	1	NP	NP	NP	1	NP	NP	NP	NP	0	NP	0	NP	0	1	NP	NP	NP	1	0	0	0	1	1	0	0
sim.363.014	total	25	1	3	NP	NP	NP	1	NP	NP	NP	NP	0	NP	4	NP	3	4	NP	NP	NP	1	2	1	2	1	1	1	0
sim.181.034	dup	167	8	5	3	11	11	NP	NP	20	NP	28	NP	18	6	3	12	16	3	NP	NP	12	NP	1	NP	NP	5	5	NP
sim.181.034	loss	65	0	2	3	4	2	NP	NP	5	NP	6	NP	11	6	5	5	6	3	NP	NP	1	NP	3	NP	NP	3	0	NP
sim.181.034	total	232	8	7	6	15	13	NP	NP	25	NP	34	NP	29	12	8	17	22	6	NP	NP	13	NP	4	NP	NP	8	5	NP
sim.34.034	dup	37	3	3	0	0	3	NP	NP	4	NP	11	NP	3	NP	2	0	NP	1	NP	NP	2	NP	3	NP	NP	1	1	NP
sim.34.034	loss	18	1	1	1	2	0	NP	NP	2	NP	3	NP	3	3	0	0	1	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.34.034	total	55	4	4	1	2	3	NP	NP	6	NP	14	NP	6	3	2	0	1	1	NP	NP	2	NP	4	NP	NP	1	1	NP
sim.677.009	dup	12	0	1	0	0	0	NP	NP	0	NP	0	NP	2	0	0	0	2	1	NP	NP	0	NP	0	3	NP	1	2	0
sim.677.009	loss	14	1	0	1	0	2	NP	1	2	NP	3	NP	1	0	0	1	0	0	NP	NP	0	NP	1	0	1	0	0	0
sim.677.009	total	26	1	1	1	0	2	NP	1	2	NP	3	NP	3	0	0	1	2	1	NP	NP	0	NP	1	3	1	1	2	0
sim.957.002	dup	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	2	0
sim.957.002	loss	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
sim.957.002	total	11	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	2	0	0	2	0
sim.645.002	dup	3	0	0	0	0	0	NP	NP	0	NP	1	NP	0	0	1	0	0	0	NP	NP	1	NP	0	NP	NP	0	0	NP
sim.645.002	loss	2	0	0	0	0	0	NP	NP	0	NP	1	NP	1	0	0	0	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.645.002	total	5	0	0	0	0	0	NP	NP	0	NP	2	NP	1	0	1	0	0	0	NP	NP	1	NP	0	NP	NP	0	0	NP
sim.910.014	dup	37	NP	NP	NP	NP	NP	2	4	NP	0	NP	2	NP	NP	NP	NP	NP	NP	3	5	NP	7	NP	0	14	NP	NP	NP
sim.910.014	loss	8	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	3	NP	2	NP	1	0	NP	NP	NP
sim.910.014	total	45	NP	NP	NP	NP	NP	3	4	NP	1	NP	2	NP	NP	NP	NP	NP	NP	3	8	NP	9	NP	1	14	NP	NP	NP
sim.78.00114	dup	0	0	0	0	0	0	NP	NP	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.78.00114	loss	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.78.00114	total	1	0	0	0	0	0	NP	1	0	0	0	NP	0	0	0	0	0	0	NP	NP	0	NP	0	0	0	0	0	0
sim.109.034	dup	29	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	2	NP	NP	NP	NP	NP	NP	0	NP	NP	0	NP	11	15	NP	NP	NP
sim.109.034	loss	7	NP	NP	NP	NP	NP	1	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	2	1	NP	NP	NP
